OSEBuildingID	DataYear	NumberofBuildings	NumberofFloors	PropertyGFATotal	PropertyGFABuilding(s)	ENERGYSTARScore	SiteEUI(kBtu/sf)	SiteEUIWN(kBtu/sf)	SourceEUI(kBtu/sf)	SourceEUIWN(kBtu/sf)	SiteEnergyUse(kBtu)	SiteEnergyUseWN(kBtu)	SteamUse(kBtu)	Electricity(kWh)	Electricity(kBtu)	NaturalGas(therms)	NaturalGas(kBtu)	TotalGHGEmissions	GHGEmissionsIntensity	Building_Campus	Building_Multifamily HR (10+)	Building_Multifamily LR (1-4)	Building_Multifamily MR (5-9)	Building_NonResidential	Building_Nonresidential COS	Building_SPS-District K-12	Property_College/University	Property_Distribution Center	"Property_Distribution Center
"	Property_High-Rise Multifamily	Property_Hospital	Property_Hotel	Property_K-12 School	Property_Laboratory	Property_Large Office	Property_Low-Rise Multifamily	Property_Medical Office	Property_Mid-Rise Multifamily	Property_Mixed Use Property	Property_Non-Refrigerated Warehouse	Property_Other	Property_Refrigerated Warehouse	Property_Residence Hall/Dormitory	Property_Restaurant	"Property_Restaurant
"	Property_Retail Store	Property_SPS-District K-12	Property_Self-Storage Facility	"Property_Self-Storage Facility
"	Property_Senior Care Community	Property_Small- and Mid-Sized Office	Property_Supermarket/Grocery Store	Property_Worship Facility	DistrictCode_1	DistrictCode_2	DistrictCode_3	DistrictCode_4	DistrictCode_5	DistrictCode_6	DistrictCode_7
57	2015	-0.043936690370628334	0.055620449824277135	0.5142486502178405	0.6761182653488941	0.7243285093809393	0.01510070782493364	-0.05769711388813015	0.2898625915094387	0.24405208069827403	0.3138991119113885	0.2928635045571484	-0.07067551988677616	0.6063031468386189	0.6063031218599719	-0.293392930524102	-0.2933928549005995	-0.11108614537902911	-0.510336504661456	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
58	2015	-0.043936690370628334	-0.4899262376737229	-0.22460087725567526	-0.17459353789286167	-1.3945239585391325	-1.0043363292575755	-1.0467647595270442	-1.006901457001805	-1.0593437625771318	-0.36516536021684265	-0.3749068951721845	-0.07067551988677616	-0.364894873534972	-0.3648948598256584	-0.293392930524102	-0.2933928549005995	-0.2704348206658476	-0.602158395949243	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
59	2015	-0.043936690370628334	0.6011671373222772	-0.21143753135075624	-0.15943725327052352	-1.3945239585391325	0.8355316198047801	0.9459424307657222	1.3321357459074623	1.5634826707275074	-0.0765582003540742	-0.05824896869989181	-0.07067551988677616	0.04787099253586044	0.04787099123186448	-0.293392930524102	-0.2933928549005995	-0.2027060516275455	-0.49197212640389865	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
60	2015	-0.043936690370628334	-0.4899262376737229	-0.2571688106583629	-0.2120922765705431	-1.3945239585391325	4.573467422440648	4.716421300880919	2.964675839785999	3.041733609556556	0.7833789594897087	0.8280459266406731	-0.07067551988677616	0.19310642395044172	0.1931063871804644	2.142110840718008	2.142120463425948	1.1769513018482858	5.929438804322006	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
62	2015	-0.043936690370628334	2.7833538873142776	0.05045431105978805	0.06491726215071017	-0.16076176202871093	0.3042228141061611	0.29749292460098264	0.5208035819883011	0.5731461688363526	0.08999492697969083	0.09865876558964126	-0.07067551988677616	0.20670035214910143	0.20670040708707627	-0.11516975098791585	-0.11516021948456165	-0.07742023344314049	-0.265478127894024	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
63	2015	-0.043936690370628334	5.329238428971611	6.028549138055517	5.897834919137131	0.2147310803875043	0.6083642505838158	0.5798234680154056	0.4159685270998703	0.40363598886731905	5.925756375552951	6.058780426578612	4.579965030713218	4.382586204659306	4.382586157304477	5.4079500149466355	5.407938598968814	6.790400992405234	1.0322712689733655	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
65	2015	-0.043936690370628334	0.4193182414896105	-0.13300481614649728	-0.06912977643864054	1.2607468556898183	0.6440351598003308	0.552501157362397	0.5375164168255874	0.4929724350672152	0.006313194943229879	-0.00960670137368784	-0.07067551988677616	-0.04308870788309866	-0.04308856244951201	0.1769931876833566	0.17698802593953453	0.04421865102381752	0.377275111120485	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
66	2015	-0.043936690370628334	0.4193182414896105	0.21183212576431268	0.3279156919132807	1.2607468556898183	-0.22708599159245804	-0.12144917207848373	-0.5077954348155792	-0.4820928794393422	0.009738866791592827	0.07734279553038015	-0.07067551988677616	-0.2272684886016607	-0.2272683331988421	0.601557250700635	0.6015544284356077	0.25035723781475244	0.4140038676355997	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
67	2015	-0.043936690370628334	0.055620449824277135	0.14750394904742387	-0.07314941987549797	0.9120749305890469	0.32111956057714175	0.2847425129629119	0.25871594476722376	0.2715402179905499	0.002470378397856663	-0.000905678303080827	-0.07067551988677616	-0.035462758004153216	-0.035462828798100775	0.14752600859669632	0.14752368896185508	0.02908511655005772	-0.020619751126592034	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
68	2015	-0.043936690370628334	0.4193182414896105	0.39635259779761733	0.2734084046203688	0.8316121786427151	0.1371327656709062	0.09348633839185128	-0.00641038969699656	-0.04075556402447124	0.1303145414624109	0.1267488737626707	-0.07067551988677616	0.013136308546587127	0.013136269312358846	0.44896696670730274	0.4489603673301069	0.20485739810184184	0.11405235609549554	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
69	2015	-0.043936690370628334	0.23746934565694383	0.1683770639788041	0.061143562480543825	0.858433095958159	0.2723067374387528	0.2228119421494257	0.11589717433950637	0.0882859693753786	0.07807505411286067	0.0722385470728544	-0.07067551988677616	-0.02359585354246278	-0.023595927049473487	0.363665992066079	0.36367667612969967	0.15134422783971077	0.21811716622165422	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
70	2015	-0.043936690370628334	0.23746934565694383	0.43072281486882835	0.29754163672693157	0.7779703440118272	-0.17076350335585533	-0.2434888263285891	-0.18645320135321483	-0.2438623562396195	0.1444950290450354	0.12192916099328382	-0.07067551988677616	0.11641678763716069	0.11641679681758522	0.26257818332782523	0.2625891105906123	0.1180504519974392	-0.0634699670608926	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
73	2015	-0.043936690370628334	-0.30807734184105623	-0.23365234634648166	-0.1850154050063964	0.6706866747500514	0.03575228684502133	0.270170613947974	-0.40903777441343414	-0.3064742245164697	-0.13618313875357177	-0.08095137984781749	-0.07067551988677616	-0.30688636882714576	-0.30688630899949043	0.3117138168891961	0.311713143461687	0.07594945527289755	0.8975991617512781	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
77	2015	-0.043936690370628334	-0.12622844600838953	0.21271324222447965	-0.01609046600316613	1.1266422691125983	0.264797072340539	0.1918466567426825	0.020937885491289946	-0.017085223578344987	0.023735619086293906	0.009655842895446095	-0.07067551988677616	-0.11186036114908378	-0.11186035005224232	0.3873580774200926	0.3873618961163117	0.15005415604850506	0.1875098691257252	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
82	2015	-0.043936690370628334	-0.4899262376737229	-0.24091488201816114	-0.19337749307389332	0.348835666964724	0.1915778376329556	0.25195574017930156	0.131090660555221	0.14555292206761963	-0.10684835919228095	-0.09066320761594696	-0.07067551988677616	-0.1349820512885576	-0.13498208378607593	0.019929572888916863	0.019918740847995255	-0.05829243823122437	0.2426030038983973	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
84	2015	-0.043936690370628334	0.055620449824277135	0.8445872212840844	1.0564703005366578	-0.053478092766935145	1.8774976521819302	2.0661571675390777	0.8649360447742376	0.9610343284051319	2.9877879967914573	3.294479544108996	-0.07067551988677616	0.9084380733573664	0.9084381273440876	7.61519557324758	7.615195849222606	4.341174887728201	4.478652921974971	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
85	2015	-0.043936690370628334	-0.4899262376737229	0.015496683015132387	0.10185494161062758	-1.3677030412236884	2.286774400034577	2.246484417848935	1.3769565302438207	1.3893911345430947	0.8414414477873304	0.8489460368480388	-0.07067551988677616	0.2462237327351564	0.24622375540433328	2.209305476402368	2.2093120178856753	1.2230713683838916	3.180903525107581	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
86	2015	-0.043936690370628334	0.23746934565694383	-0.04654192593026188	-0.1289171689727016	0.42929841891105586	0.1746810911619747	0.11534418691425814	0.2397240869975805	0.19289360295987212	-0.07190143574619544	-0.08171693014680147	-0.07067551988677616	-0.05123758414970619	-0.05123772273173925	-0.05590403497747627	-0.055894743977894706	-0.08674844485647439	-0.15529185834867962	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
87	2015	-0.043936690370628334	-0.4899262376737229	-0.2518086855256803	-0.20592062517513868	-1.3945239585391325	-1.0043363292575755	-1.0467647595270442	-1.006901457001805	-1.0593437625771318	-0.36516536021684265	-0.3749068951721845	-0.07067551988677616	-0.364894873534972	-0.3648948598256584	-0.293392930524102	-0.2933928549005995	-0.2704348206658476	-0.602158395949243	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
89	2015	-0.043936690370628334	-0.30807734184105623	0.5870008343039016	0.759885175135336	-0.10711992739782304	0.9744604241217335	0.9732647414187308	0.6765368156993761	0.6510292244978003	1.025471832418678	1.0643282467153488	-0.07067551988677616	0.6365303779966894	0.636530430078266	1.9239117049750993	1.9239019336451273	1.1282510917302686	1.1853077544530104	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
95	2015	-0.043936690370628334	0.4193182414896105	-0.09641845767547233	-0.02700422065008305	-0.7508219429684777	0.7679446339208569	0.6636118873512991	0.3225285868732253	0.2646681836674809	0.16783117942274675	0.1463634276694232	-0.07067551988677616	-0.07144613554085619	-0.07144603812034821	0.7593782548370611	0.7593671384552275	0.3637843191492277	1.3444656993518416	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
96	2015	-0.043936690370628334	0.23746934565694383	0.6443134549629456	0.6837425221163177	-1.3945239585391325	2.778657463967574	2.6654265145284013	2.8621198078299255	2.7805963052799365	0.7580806076255661	0.7423919150716746	1.3093677790737601	0.7339255975221308	0.7339256227496475	-0.293392930524102	-0.2933928549005995	0.8321299975027324	0.7017124603373323	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
98	2015	-0.043936690370628334	-0.4899262376737229	-0.21864666602484983	-0.16773785539634764	1.1534631864280425	-0.7246013043491154	-0.6970391831685331	-0.8048280903328003	-0.8188225612697194	-0.285997782366226	-0.274647853715753	-0.07067551988677616	-0.3252290728323323	-0.3252291133251085	-0.12821104872024502	-0.1282187943196422	-0.17196761029477764	-0.204263533702166	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
100	2015	-0.043936690370628334	0.055620449824277135	1.5034420543739542	1.815076163152602	1.1802841037434864	-0.1350925941393403	-0.19613015453004068	0.05132485792271921	0.008112235606241152	0.615114285990101	0.5983718500821728	-0.07067551988677616	0.9495935309360009	0.9495935211610537	-0.09689773311249279	-0.09689909025784196	0.05463846164509478	-0.4552433698887838	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
102	2015	-0.043936690370628334	0.4193182414896105	1.2802058590908878	1.21398191161688	-0.3216872659213746	0.4957192741106104	0.5069639729407158	0.3460784905075829	0.36545802040582503	1.0225509351338882	1.0835539013601163	-0.07067551988677616	0.7564549494494455	0.7564549969053124	1.6452397639579606	1.6452382945335216	0.9927935536536645	0.4017609487972281	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
103	2015	-0.043936690370628334	-0.6717751335063896	0.25315114764638613	0.3754904392825875	-1.3945239585391325	0.4919644415615035	0.38674580606747777	0.2670723621858668	0.2211452996213776	1.797014999159314	1.7250351893123064	2.3821830872224012	1.1437240181840225	1.1437239842050773	-0.293392930524102	-0.2933928549005995	1.6163199830454766	2.7156726092494603	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
104	2015	-0.043936690370628334	-0.6717751335063896	0.0009182106741875759	0.08506927953396098	-1.3945239585391325	0.46004836489409523	0.5178928972019194	0.5215632562990868	0.5907080343286397	0.008485295386743417	0.02954420623413667	0.2932415865418051	0.0168719594328636	0.016871929128988196	-0.293392930524102	-0.2933928549005995	0.035411430141547476	0.12017381551468134	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
106	2015	-0.043936690370628334	0.055620449824277135	2.0359768276744283	2.428237030741606	-1.3945239585391325	0.8280219547065663	0.7109705591498474	0.26023529338879536	0.2211452996213776	1.6383891687787506	1.5732180782359357	3.067321513577313	0.4745720915796932	0.4745721540668373	-0.293392930524102	-0.2933928549005995	1.9643912759419524	0.7384412168524471	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
107	2015	-0.043936690370628334	1.328562720652944	3.2057523802918886	3.7751173260544992	0.9925376825353787	0.24977774214411166	0.16816732084340835	0.3954573207086554	0.3478961549135379	2.7107075177533724	2.646103447660778	-0.07067551988677616	3.243728777444222	3.2437288075747537	1.4816199976719509	1.4816085980581757	1.309803887269571	-0.07571288589926421	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
110	2015	-0.043936690370628334	-0.4899262376737229	-0.2763197434175985	-0.23414267240294073	-1.3945239585391325	-0.054363694333542975	-0.14694999535462513	-0.22899496275721576	-0.2858581215472629	-0.1711509194345078	-0.1887435869936359	0.2574229737043463	-0.24373311723107602	-0.24373308361630877	-0.293392930524102	-0.2933928549005995	-0.03130016690753474	0.5241901371809442	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
111	2015	-0.043936690370628334	-0.6717751335063896	-0.20278656974184392	-0.14947653071953454	-1.3945239585391325	-0.8428785296459811	-0.8901168451164612	-0.802549067400443	-0.8539462922542939	-0.29699389346056027	-0.3078692434109225	-0.07067551988677616	-0.26739607574292357	-0.26739605692912755	-0.293392930524102	-0.2933928549005995	-0.2544329686403147	-0.5776725582724997	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
112	2015	-0.043936690370628334	-0.4899262376737229	1.1412631384971303	1.3980631352424484	-1.3945239585391325	0.3173647280280351	0.2355623537874965	0.31569151807615364	0.31277242392896326	1.1698777454616875	1.1358399069076324	1.0468652006419379	1.1090170269951962	1.109016983027397	-0.293392930524102	-0.2933928549005995	0.7182315437830089	0.1875098691257252	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
113	2015	-0.043936690370628334	-0.4899262376737229	-0.16577967841483018	-0.12494363999209876	-1.3945239585391325	0.4562935323449883	0.37035241967567245	0.849742558558523	0.806795335820696	-0.046044802772538106	-0.0610938907330564	-0.07067551988677616	0.0915116092195464	0.09151166022563502	-0.293392930524102	-0.2933928549005995	-0.19553622955719047	-0.4980935858230844	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
114	2015	-0.043936690370628334	0.23746934565694383	5.53716650851966	4.1252951353663505	1.0998213517971545	-0.067505608255417	-0.08501942454113882	0.005744399275575316	-0.0438098015013908	2.338255674100594	2.4396978096889104	-0.07067551988677616	2.637274070345484	2.6372740227032696	1.6472752478145491	1.6472638375244524	1.3025348289075847	-0.2593566684748382	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
115	2015	-0.043936690370628334	-0.12622844600838953	-0.09920865979933448	-0.2295081695493556	0.5365820881728316	0.21222941665304318	0.1699888082202755	0.3855815546684411	0.3868376827442618	-0.12169192996200817	-0.12828707320923083	-0.07067551988677616	-0.06877072330026596	-0.0687709338331733	-0.17642361402106985	-0.17642378262028174	-0.1567348395293866	-0.3328141815050678	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
116	2015	-0.043936690370628334	0.23746934565694383	0.17797589329486574	0.005068383674976324	0.00016374186395274394	0.5802030064655145	0.5470366952317953	0.4129298298567273	0.44334107606727297	0.007852945298342693	0.005566602668278278	-0.07067551988677616	-0.06761733614398516	-0.06761741368664682	0.23701629303578262	0.2370106540552208	0.07361740241956408	0.05283776190363763	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
117	2015	-0.043936690370628334	-0.12622844600838953	-0.2740702263942934	-0.23155257710997523	-0.0266571754514912	1.087105400594939	1.035195312232217	0.566384040635445	0.5441309128056171	0.045381080533013124	0.039456861407215923	-0.07067551988677616	-0.13756899042642096	-0.13756886114682637	0.514599486873816	0.5146021139486777	0.21666651680595603	1.6872674268262462	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
118	2015	-0.043936690370628334	-0.30807734184105623	-0.11085675239775421	-0.04362848212985861	0.885254013273603	-0.536859676893773	-0.5567846551497553	-0.4682923706547212	-0.47216660763935364	-0.22827932789292307	-0.22985036943992304	-0.07067551988677616	-0.19711642361623208	-0.1971163874535712	-0.23052961513922676	-0.23052954356720468	-0.20791595693818413	-0.449121910469598	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
119	2015	-0.043936690370628334	-0.30807734184105623	-0.15574696599338328	-0.09531510184853205	-0.24122451397504277	-0.3660147959094114	-0.40560120286977386	-0.4394247468448634	-0.4591860983624458	-0.1954119370918626	-0.2019852952229994	-0.07067551988677616	-0.2315238290547678	-0.23152362517212127	-0.047714762717247804	-0.047718489873933394	-0.1117807994204476	-0.07571288589926421	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
120	2015	-0.043936690370628334	0.23746934565694383	0.6877284660002647	0.8758630326156011	1.2875677730052622	-0.4354791980678881	-0.34002765730255313	-0.6179482098795103	-0.5897547505007553	0.06892174973302193	0.17161578880498995	-0.07067551988677616	-0.17566205585172484	-0.17566200890960443	0.6757340693814328	0.6757371594396336	0.30012423806780525	0.10180943725712394	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
121	2015	-0.043936690370628334	-0.30807734184105623	0.05578773569367766	-0.12653458873288173	0.5097611708573877	0.3042228141061611	0.2810995382091776	0.6560256093081615	0.6876800742208347	-0.03800643920124554	-0.03859948198578244	-0.07067551988677616	0.10300771787265389	0.1030077575265759	-0.293392930524102	-0.2933928549005995	-0.19365074001619742	-0.5287008829190134	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
122	2015	-0.043936690370628334	-0.4899262376737229	-0.2145548145848319	-0.16302649511567155	0.5097611708573877	-0.3397309680656635	-0.3054193971420754	-0.1621436234080714	-0.08275132933211465	-0.20670049167696308	-0.19564122200312214	-0.07067551988677616	-0.13825843326352424	-0.13825840142447404	-0.293392930524102	-0.2933928549005995	-0.233246020377051	-0.540943801757385	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
125	2015	-0.043936690370628334	-0.6717751335063896	0.2655802298344993	0.38980129220692505	0.348835666964724	-0.16513125453219496	-0.0012310052052455225	-0.3892862423330052	-0.3125826994703087	0.06607153120519893	0.16928819120940444	-0.07067551988677616	-0.13811205703258994	-0.1381119979628946	0.5822674908969176	0.5822675100849463	0.25425226226127756	0.346667814024556	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
127	2015	-0.043936690370628334	-0.30807734184105623	-0.20773283714323593	-0.155171666066975	1.1266422691125983	-0.5274725955210059	-0.5258193697430121	-0.4272699578722917	-0.4110818581009632	-0.2530426879981263	-0.2508476682254331	-0.07067551988677616	-0.21479306182365374	-0.21479305075889984	-0.2703635608443265	-0.2703634867050449	-0.23297312057506517	-0.510336504661456	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
130	2015	-0.043936690370628334	-0.4899262376737229	0.014301835694148357	0.10047919366569931	0.858433095958159	-0.38478895865494567	-0.31999129615701344	-0.5009583660185077	-0.49507338871625006	-0.1387133498124162	-0.10540891090396007	-0.07067551988677616	-0.21456432648489646	-0.2145643282883258	0.09628388592792568	0.09628393643713125	-0.028844068689662255	-0.0022553728690346193	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
131	2015	-0.043936690370628334	-0.12622844600838953	-0.23065521535697422	-0.1815645065300121	-1.3945239585391325	1.464466071780177	1.3175258556466403	2.1297937722324805	2.052924226403861	0.10970597201962055	0.08611187234809935	-0.07067551988677616	0.3142660223737834	0.3142660553486106	-0.293392930524102	-0.2933928549005995	-0.15899246516399668	-0.41851461337366896	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
132	2015	-0.043936690370628334	-0.4899262376737229	0.7733703158786173	0.9744711115733081	-1.3945239585391325	-0.30218264257459504	-0.34002765730255313	-0.4257506092507202	-0.47369372637781343	-0.03631611877263591	-0.03968631264786366	-0.07067551988677616	-0.14161609540603673	-0.14161598405126508	0.26132375723016016	0.26132450715516675	0.07500671050240104	-0.2165064525405376	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
136	2015	-0.043936690370628334	-0.12622844600838953	-0.26490528018361703	-0.22100005237038586	0.9120749305890469	0.4074807092065994	0.3229937478771242	0.03765072032857595	-0.009449629886046184	-0.08033520237392971	-0.09481397886686156	-0.07067551988677616	-0.2132365106504753	-0.21323657853633438	0.28077919595243706	0.2807799446235593	0.07408877480481232	0.9771781342006934	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
137	2015	-0.043936690370628334	-0.4899262376737229	0.2665881736639328	0.3909618393559986	0.9657167652199348	-0.4429888631661018	-0.44385243778398603	-0.5556549163950802	-0.5798284787007668	-0.07484289546392986	-0.05876759768214396	-0.07067551988677616	-0.17827057379513134	-0.17827060449681056	0.2199040275902763	0.21990407013228236	0.04593047705445592	-0.038984129384149385	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
138	2015	-0.043936690370628334	-0.6717751335063896	1.031383910839487	1.2715481245080122	1.1534631864280425	-0.20643441257237036	-0.1487714827314924	-0.41891354045364865	-0.4049733831471242	0.4045843054280787	0.5023927297992904	-0.07067551988677616	0.040866871903316455	0.04086691893134993	1.2674918296422197	1.267491804668197	0.6650905096144948	0.29769613867106953	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
139	2015	-0.043936690370628334	-0.30807734184105623	-0.14643516703934573	-0.08459349076934254	0.6170448401191635	-0.12758292904112647	-0.18884420502257174	-0.21152245360914396	-0.2499708311934585	-0.12205917943642551	-0.13381790777485272	-0.07067551988677616	-0.1666345625527525	-0.16663453325996078	0.042154216392831706	0.042144092972015504	-0.05112261616086931	0.10793089667630974	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
